anonymous_user_id,order_count,charging_kwh,amount_paid,first_charge_date,last_charge_date,active_days,active_months
ANON_USER_00130,1,23.366,22.9,2024-08-10,2024-08-10,1,1
ANON_USER_00131,1,32.958,15.82,2024-12-10,2024-12-10,1,1
ANON_USER_00132,1,57.792,62.42,2025-01-03,2025-01-03,1,1
ANON_USER_00134,1,29.189,28.6,2024-10-24,2024-10-24,1,1
ANON_USER_00135,1,20.382,19.97,2024-08-15,2024-08-15,1,1
ANON_USER_00137,1,49.171,33.36,2025-01-04,2025-01-04,1,1
ANON_USER_00138,1,40.043,39.24,2024-07-28,2024-07-28,1,1
ANON_USER_00139,1,24.561,19.16,2024-11-20,2024-11-20,1,1
ANON_USER_00140,1,8.119,8.77,2024-11-10,2024-11-10,1,1
ANON_USER_00143,1,36.801,36.06,2024-08-31,2024-08-31,1,1
ANON_USER_00144,1,26.171,25.64,2024-08-24,2024-08-24,1,1
ANON_USER_00145,1,27.233,26.69,2024-08-11,2024-08-11,1,1
ANON_USER_00146,1,41.18,40.36,2024-10-17,2024-10-17,1,1
ANON_USER_00147,1,71.162,69.74,2024-09-02,2024-09-02,1,1
ANON_USER_00149,1,24.133,26.06,2024-12-21,2024-12-21,1,1
ANON_USER_00150,1,22.583,24.39,2025-01-06,2025-01-06,1,1
ANON_USER_00152,1,5.505,5.39,2024-09-10,2024-09-10,1,1
ANON_USER_00154,1,29.543,31.91,2024-11-18,2024-11-18,1,1
ANON_USER_00157,1,70.594,76.25,2024-12-11,2024-12-11,1,1
ANON_USER_00158,1,19.376,18.99,2024-10-24,2024-10-24,1,1
ANON_USER_00159,1,22.532,22.08,2024-08-17,2024-08-17,1,1
ANON_USER_00161,1,40.399,39.59,2024-08-11,2024-08-11,1,1
ANON_USER_00162,1,0.027,0.02,2024-10-01,2024-10-01,1,1
ANON_USER_00165,1,16.665,16.33,2024-09-16,2024-09-16,1,1
ANON_USER_00167,1,65.431,70.67,2025-01-01,2025-01-01,1,1
ANON_USER_00168,1,31.973,31.34,2024-09-27,2024-09-27,1,1
ANON_USER_00169,1,14.332,14.05,2024-08-18,2024-08-18,1,1
ANON_USER_00171,1,39.731,40.91,2024-12-29,2024-12-29,1,1
ANON_USER_00174,1,44.662,48.24,2024-12-05,2024-12-05,1,1
ANON_USER_00175,1,47.611,46.66,2024-10-01,2024-10-01,1,1
ANON_USER_00176,1,67.625,73.04,2025-01-04,2025-01-04,1,1
ANON_USER_00177,1,13.479,9.16,2024-12-15,2024-12-15,1,1
ANON_USER_00178,1,18.171,17.8,2024-08-30,2024-08-30,1,1
ANON_USER_00180,1,9.306,7.26,2024-12-18,2024-12-18,1,1
ANON_USER_00181,1,31.671,31.03,2024-08-29,2024-08-29,1,1
ANON_USER_00182,1,44.776,48.36,2024-12-28,2024-12-28,1,1
ANON_USER_00183,1,14.055,15.18,2024-12-23,2024-12-23,1,1
ANON_USER_00184,1,16.043,15.72,2024-09-24,2024-09-24,1,1
ANON_USER_00186,1,49.898,23.95,2024-12-12,2024-12-12,1,1
ANON_USER_00188,1,8.084,7.93,2024-08-03,2024-08-03,1,1
ANON_USER_00189,1,26.603,26.07,2024-08-12,2024-08-12,1,1
ANON_USER_00190,1,12.815,10.0,2024-10-31,2024-10-31,1,1
ANON_USER_00192,1,29.682,29.08,2024-10-12,2024-10-12,1,1
ANON_USER_00193,1,28.655,28.08,2024-10-02,2024-10-02,1,1
ANON_USER_00194,1,10.443,11.28,2024-11-14,2024-11-14,1,1
ANON_USER_00195,1,43.345,33.81,2024-10-26,2024-10-26,1,1
ANON_USER_00196,1,31.171,30.54,2024-09-13,2024-09-13,1,1
ANON_USER_00198,1,6.223,5.48,2024-10-28,2024-10-28,1,1
ANON_USER_00200,1,32.29,25.19,2024-10-26,2024-10-26,1,1
ANON_USER_00201,1,0.512,0.5,2024-10-19,2024-10-19,1,1
ANON_USER_00202,1,34.73,37.51,2025-01-06,2025-01-06,1,1
ANON_USER_00203,1,23.476,23.01,2024-10-31,2024-10-31,1,1
ANON_USER_00207,1,8.378,8.21,2024-08-19,2024-08-19,1,1
ANON_USER_00208,1,23.328,25.2,2024-11-18,2024-11-18,1,1
ANON_USER_00209,1,70.752,69.34,2024-08-09,2024-08-09,1,1
ANON_USER_00210,1,28.136,27.57,2024-08-29,2024-08-29,1,1
ANON_USER_00211,1,28.756,28.18,2024-08-16,2024-08-16,1,1
ANON_USER_00212,1,13.907,15.02,2024-12-07,2024-12-07,1,1
ANON_USER_00213,1,30.311,32.74,2024-11-11,2024-11-11,1,1
ANON_USER_00214,1,54.97,59.37,2024-11-03,2024-11-03,1,1
ANON_USER_00219,1,14.42,13.78,2024-09-15,2024-09-15,1,1
ANON_USER_00220,1,32.178,34.76,2024-12-31,2024-12-31,1,1
ANON_USER_00221,1,8.088,8.73,2024-11-09,2024-11-09,1,1
ANON_USER_00222,1,14.424,15.57,2024-11-09,2024-11-09,1,1
ANON_USER_00224,1,15.248,14.94,2024-09-30,2024-09-30,1,1
ANON_USER_00225,1,57.845,56.69,2024-09-15,2024-09-15,1,1
ANON_USER_00227,1,60.68,59.46,2024-09-05,2024-09-05,1,1
ANON_USER_00228,1,17.176,13.4,2024-10-16,2024-10-16,1,1
ANON_USER_00231,1,24.921,24.42,2024-10-05,2024-10-05,1,1
ANON_USER_00232,1,53.645,52.57,2024-10-02,2024-10-02,1,1
ANON_USER_00233,1,56.078,54.96,2024-10-08,2024-10-08,1,1
ANON_USER_00234,1,31.464,33.98,2024-07-21,2024-07-21,1,1
ANON_USER_00235,1,21.137,22.83,2024-12-12,2024-12-12,1,1
ANON_USER_00237,1,18.478,19.96,2024-12-29,2024-12-29,1,1
ANON_USER_00238,1,25.219,27.24,2024-11-12,2024-11-12,1,1
ANON_USER_00240,1,35.699,38.56,2024-11-19,2024-11-19,1,1
ANON_USER_00241,1,10.608,8.27,2024-10-28,2024-10-28,1,1
ANON_USER_00242,1,21.326,20.9,2024-08-19,2024-08-19,1,1
ANON_USER_00244,1,27.212,29.39,2024-11-11,2024-11-11,1,1
ANON_USER_00245,1,16.043,15.72,2024-09-26,2024-09-26,1,1
ANON_USER_00247,1,52.866,51.81,2024-08-22,2024-08-22,1,1
ANON_USER_00250,1,31.942,34.5,2024-07-16,2024-07-16,1,1
ANON_USER_00254,1,14.257,13.97,2024-10-06,2024-10-06,1,1
ANON_USER_00257,1,64.233,62.95,2024-10-04,2024-10-04,1,1
ANON_USER_00258,1,22.035,23.8,2024-12-01,2024-12-01,1,1
ANON_USER_00259,1,11.749,12.69,2024-12-21,2024-12-21,1,1
ANON_USER_00260,1,62.564,61.31,2024-10-17,2024-10-17,1,1
ANON_USER_00261,1,10.622,8.28,2024-11-09,2024-11-09,1,1
ANON_USER_00262,1,53.629,41.83,2024-11-23,2024-11-23,1,1
ANON_USER_00264,1,27.873,27.32,2024-10-03,2024-10-03,1,1
ANON_USER_00265,1,36.444,35.72,2024-10-01,2024-10-01,1,1
ANON_USER_00266,1,44.619,43.73,2024-09-28,2024-09-28,1,1
ANON_USER_00268,1,10.714,10.5,2024-09-05,2024-09-05,1,1
ANON_USER_00269,1,10.252,10.05,2024-08-16,2024-08-16,1,1
ANON_USER_00270,1,26.652,26.12,2024-09-08,2024-09-08,1,1
ANON_USER_00271,1,21.741,21.31,2024-08-23,2024-08-23,1,1
ANON_USER_00272,1,28.988,28.41,2024-10-24,2024-10-24,1,1
ANON_USER_00274,1,3.488,1.67,2025-01-05,2025-01-05,1,1
ANON_USER_00276,1,21.948,23.71,2024-12-26,2024-12-26,1,1
ANON_USER_00278,1,79.067,85.39,2024-11-08,2024-11-08,1,1
ANON_USER_00279,1,51.066,50.05,2024-08-29,2024-08-29,1,1
ANON_USER_00282,1,37.75,29.45,2024-11-06,2024-11-06,1,1
ANON_USER_00286,1,24.624,24.13,2024-08-16,2024-08-16,1,1
ANON_USER_00287,1,7.906,8.53,2024-11-15,2024-11-15,1,1
ANON_USER_00288,1,43.86,40.05,2024-12-11,2024-12-11,1,1
ANON_USER_00291,1,10.644,10.43,2024-10-05,2024-10-05,1,1
ANON_USER_00292,1,74.124,72.64,2024-08-29,2024-08-29,1,1
ANON_USER_00295,1,44.984,48.58,2024-12-30,2024-12-30,1,1
ANON_USER_00296,1,9.974,9.78,2024-07-25,2024-07-25,1,1
ANON_USER_00297,1,21.811,23.56,2024-11-26,2024-11-26,1,1
ANON_USER_00298,1,13.245,14.31,2024-11-19,2024-11-19,1,1
ANON_USER_00300,1,43.078,29.15,2024-12-09,2024-12-09,1,1
ANON_USER_00301,1,19.194,11.13,2024-12-22,2024-12-22,1,1
ANON_USER_00303,1,39.098,38.32,2024-10-01,2024-10-01,1,1
ANON_USER_00304,1,66.738,52.05,2024-12-25,2024-12-25,1,1
ANON_USER_00306,1,20.318,21.94,2024-12-11,2024-12-11,1,1
ANON_USER_00307,1,12.603,12.35,2024-10-06,2024-10-06,1,1
ANON_USER_00308,1,12.281,12.03,2024-09-13,2024-09-13,1,1
ANON_USER_00309,1,42.106,45.48,2024-07-15,2024-07-15,1,1
ANON_USER_00310,1,11.937,6.93,2025-01-01,2025-01-01,1,1
ANON_USER_00311,1,36.12,35.4,2024-10-04,2024-10-04,1,1
ANON_USER_00312,1,40.657,43.91,2024-11-12,2024-11-12,1,1
ANON_USER_00314,1,18.116,17.75,2024-09-16,2024-09-16,1,1
ANON_USER_00316,1,22.088,23.85,2024-11-02,2024-11-02,1,1
ANON_USER_00318,1,11.417,12.34,2024-07-15,2024-07-15,1,1
ANON_USER_00319,1,9.653,9.46,2024-10-23,2024-10-23,1,1
ANON_USER_00320,1,21.894,21.45,2024-09-30,2024-09-30,1,1
ANON_USER_00321,1,11.557,10.48,2024-12-16,2024-12-16,1,1
ANON_USER_00323,1,32.385,31.74,2024-09-30,2024-09-30,1,1
ANON_USER_00325,1,60.649,59.43,2024-08-25,2024-08-25,1,1
ANON_USER_00326,1,12.903,13.93,2024-11-24,2024-11-24,1,1
ANON_USER_00327,1,29.563,28.98,2024-10-03,2024-10-03,1,1
ANON_USER_00328,1,10.665,11.52,2024-11-23,2024-11-23,1,1
ANON_USER_00329,1,6.179,6.68,2024-11-02,2024-11-02,1,1
ANON_USER_00331,1,12.776,12.52,2024-07-26,2024-07-26,1,1
ANON_USER_00332,1,21.168,20.74,2024-08-16,2024-08-16,1,1
ANON_USER_00334,1,38.146,37.38,2024-10-07,2024-10-07,1,1
ANON_USER_00335,1,56.066,54.95,2024-08-01,2024-08-01,1,1
ANON_USER_00336,1,59.779,58.58,2024-10-10,2024-10-10,1,1
ANON_USER_00340,1,21.689,21.26,2024-07-24,2024-07-24,1,1
ANON_USER_00341,1,58.588,57.42,2024-08-21,2024-08-21,1,1
ANON_USER_00342,1,26.021,25.5,2024-08-07,2024-08-07,1,1
ANON_USER_00343,1,62.462,61.22,2024-10-04,2024-10-04,1,1
ANON_USER_00344,1,10.538,10.32,2024-09-16,2024-09-16,1,1
ANON_USER_00345,1,28.99,28.41,2024-10-29,2024-10-29,1,1
ANON_USER_00346,1,58.676,34.78,2024-12-27,2024-12-27,1,1
ANON_USER_00347,1,8.147,8.8,2024-12-11,2024-12-11,1,1
ANON_USER_00348,1,66.699,65.37,2024-10-26,2024-10-26,1,1
ANON_USER_00350,1,27.848,27.29,2024-10-11,2024-10-11,1,1
ANON_USER_00351,1,59.288,58.1,2024-10-20,2024-10-20,1,1
ANON_USER_00352,1,6.292,6.8,2024-12-01,2024-12-01,1,1
ANON_USER_00354,1,41.741,40.91,2024-08-19,2024-08-19,1,1
ANON_USER_00356,1,36.08,35.36,2024-10-07,2024-10-07,1,1
ANON_USER_00357,1,19.127,18.74,2024-08-03,2024-08-03,1,1
ANON_USER_00358,1,14.517,9.57,2024-12-10,2024-12-10,1,1
ANON_USER_00359,1,6.554,6.42,2024-09-30,2024-09-30,1,1
ANON_USER_00361,1,6.316,6.19,2024-09-17,2024-09-17,1,1
ANON_USER_00362,1,28.423,27.85,2024-08-20,2024-08-20,1,1
ANON_USER_00363,1,36.795,36.06,2024-10-03,2024-10-03,1,1
ANON_USER_00366,1,17.138,16.79,2024-08-20,2024-08-20,1,1
ANON_USER_00368,1,37.758,40.27,2024-12-05,2024-12-05,1,1
ANON_USER_00369,1,8.702,8.53,2024-08-23,2024-08-23,1,1
ANON_USER_00371,1,38.181,29.64,2024-11-13,2024-11-13,1,1
ANON_USER_00374,1,16.991,16.65,2024-09-17,2024-09-17,1,1
ANON_USER_00375,1,43.902,43.02,2024-10-05,2024-10-05,1,1
ANON_USER_00376,1,18.516,18.14,2024-10-04,2024-10-04,1,1
ANON_USER_00377,1,30.426,27.49,2024-12-14,2024-12-14,1,1
ANON_USER_00378,1,24.073,26.0,2024-12-27,2024-12-27,1,1
ANON_USER_00379,1,23.95,23.48,2024-08-18,2024-08-18,1,1
ANON_USER_00381,1,17.58,17.23,2024-08-08,2024-08-08,1,1
ANON_USER_00382,1,12.997,12.74,2024-07-26,2024-07-26,1,1
ANON_USER_00384,1,53.173,52.11,2024-10-06,2024-10-06,1,1
ANON_USER_00385,1,36.647,39.58,2024-07-22,2024-07-22,1,1
ANON_USER_00386,1,2.96,3.2,2025-01-04,2025-01-04,1,1
ANON_USER_00387,1,44.425,43.53,2024-09-28,2024-09-28,1,1
ANON_USER_00388,1,7.17,7.02,2024-10-01,2024-10-01,1,1
ANON_USER_00390,1,25.258,27.27,2024-11-07,2024-11-07,1,1
ANON_USER_00391,1,19.529,19.14,2024-10-22,2024-10-22,1,1
ANON_USER_00392,1,37.242,17.88,2024-12-20,2024-12-20,1,1
ANON_USER_00393,1,27.96,30.2,2024-11-16,2024-11-16,1,1
ANON_USER_00397,1,10.53,11.38,2024-07-21,2024-07-21,1,1
ANON_USER_00398,1,15.168,14.86,2024-07-24,2024-07-24,1,1
ANON_USER_00399,1,5.974,5.86,2024-10-05,2024-10-05,1,1
ANON_USER_00400,1,28.734,28.16,2024-09-30,2024-09-30,1,1
ANON_USER_00401,1,60.04,58.84,2024-09-19,2024-09-19,1,1
ANON_USER_00402,1,15.115,16.33,2024-12-16,2024-12-16,1,1
ANON_USER_00404,1,15.832,12.35,2024-12-28,2024-12-28,1,1
ANON_USER_00405,1,47.308,46.28,2024-10-04,2024-10-04,1,1
ANON_USER_00408,1,41.082,40.26,2024-10-11,2024-10-11,1,1
ANON_USER_00409,1,29.673,14.25,2025-01-05,2025-01-05,1,1
ANON_USER_00410,1,20.162,19.76,2024-08-16,2024-08-16,1,1
ANON_USER_00412,1,25.268,24.76,2024-08-24,2024-08-24,1,1
ANON_USER_00414,1,6.697,6.57,2024-08-29,2024-08-29,1,1
ANON_USER_00415,1,13.188,7.65,2024-12-18,2024-12-18,1,1
ANON_USER_00416,1,49.964,53.96,2024-11-25,2024-11-25,1,1
ANON_USER_00417,1,67.251,39.01,2024-12-15,2024-12-15,1,1
ANON_USER_00418,1,18.849,20.36,2024-12-16,2024-12-16,1,1
ANON_USER_00419,1,17.027,18.39,2024-12-30,2024-12-30,1,1
ANON_USER_00421,1,60.936,59.71,2024-09-21,2024-09-21,1,1
ANON_USER_00422,1,28.571,28.0,2024-10-05,2024-10-05,1,1
ANON_USER_00423,1,41.19,44.48,2024-12-01,2024-12-01,1,1
ANON_USER_00424,1,36.767,39.71,2024-12-29,2024-12-29,1,1
ANON_USER_00425,1,43.946,47.46,2024-12-13,2024-12-13,1,1
ANON_USER_00427,1,12.144,11.9,2024-10-31,2024-10-31,1,1
ANON_USER_00428,1,29.947,29.35,2024-08-19,2024-08-19,1,1
ANON_USER_00429,1,15.586,15.28,2024-09-09,2024-09-09,1,1
ANON_USER_00430,1,49.027,48.05,2024-10-28,2024-10-28,1,1
ANON_USER_00432,1,4.35,4.7,2024-12-17,2024-12-17,1,1
ANON_USER_00433,1,66.852,72.2,2024-11-17,2024-11-17,1,1
ANON_USER_00434,1,10.631,10.42,2024-10-03,2024-10-03,1,1
ANON_USER_00437,1,16.704,18.04,2024-11-30,2024-11-30,1,1
ANON_USER_00439,1,26.961,18.34,2024-12-31,2024-12-31,1,1
ANON_USER_00440,1,48.553,47.58,2024-10-16,2024-10-16,1,1
ANON_USER_00441,1,15.154,16.36,2024-11-09,2024-11-09,1,1
ANON_USER_00443,1,50.476,49.47,2024-10-04,2024-10-04,1,1
ANON_USER_00444,1,15.545,10.57,2024-12-10,2024-12-10,1,1
ANON_USER_00446,1,16.422,16.09,2024-10-06,2024-10-06,1,1
ANON_USER_00447,1,91.575,71.43,2024-12-26,2024-12-26,1,1
ANON_USER_00449,1,12.552,12.3,2024-09-10,2024-09-10,1,1
ANON_USER_00450,1,49.81,48.81,2024-09-09,2024-09-09,1,1
ANON_USER_00451,1,48.237,47.27,2024-08-07,2024-08-07,1,1
ANON_USER_00452,1,30.812,30.19,2024-08-19,2024-08-19,1,1
ANON_USER_00453,1,22.827,22.37,2024-10-01,2024-10-01,1,1
ANON_USER_00454,1,10.125,9.92,2024-10-03,2024-10-03,1,1
ANON_USER_00456,1,7.691,7.54,2024-08-02,2024-08-02,1,1
ANON_USER_00457,1,26.35,25.83,2024-08-23,2024-08-23,1,1
ANON_USER_00458,1,47.632,46.68,2024-09-27,2024-09-27,1,1
ANON_USER_00460,1,24.506,24.02,2024-07-28,2024-07-28,1,1
ANON_USER_00461,1,23.904,23.42,2024-10-01,2024-10-01,1,1
ANON_USER_00462,1,14.971,16.16,2024-07-13,2024-07-13,1,1
ANON_USER_00463,1,16.681,18.02,2024-12-14,2024-12-14,1,1
ANON_USER_00465,1,35.195,33.65,2024-09-29,2024-09-29,1,1
ANON_USER_00470,1,39.407,38.62,2024-09-11,2024-09-11,1,1
ANON_USER_00472,1,12.609,12.36,2024-10-15,2024-10-15,1,1
ANON_USER_00473,1,26.512,25.98,2024-10-06,2024-10-06,1,1
ANON_USER_00475,1,15.025,14.73,2024-10-18,2024-10-18,1,1
ANON_USER_00476,1,18.586,20.07,2024-12-22,2024-12-22,1,1
ANON_USER_00477,1,11.17,10.94,2024-09-01,2024-09-01,1,1
ANON_USER_00478,1,25.354,27.38,2024-11-10,2024-11-10,1,1
ANON_USER_00481,1,36.881,25.08,2024-12-17,2024-12-17,1,1
ANON_USER_00482,1,33.852,33.18,2024-09-27,2024-09-27,1,1
ANON_USER_00484,1,31.949,21.73,2024-11-23,2024-11-23,1,1
ANON_USER_00485,1,25.692,23.18,2024-10-13,2024-10-13,1,1
ANON_USER_00487,1,34.262,33.58,2024-08-19,2024-08-19,1,1
ANON_USER_00488,1,16.477,16.15,2024-10-02,2024-10-02,1,1
ANON_USER_00489,1,49.445,48.46,2024-08-05,2024-08-05,1,1
ANON_USER_00490,1,13.548,14.63,2024-11-27,2024-11-27,1,1
ANON_USER_00493,1,25.348,24.84,2024-08-25,2024-08-25,1,1
ANON_USER_00494,1,30.739,18.41,2024-12-13,2024-12-13,1,1
ANON_USER_00495,1,21.721,23.46,2024-12-24,2024-12-24,1,1
ANON_USER_00496,1,19.024,18.64,2024-10-05,2024-10-05,1,1
ANON_USER_00497,1,15.963,17.24,2024-07-16,2024-07-16,1,1
ANON_USER_00498,1,70.155,68.75,2024-10-01,2024-10-01,1,1
ANON_USER_00500,1,43.373,29.38,2024-12-31,2024-12-31,1,1
ANON_USER_00501,1,25.97,28.04,2024-07-14,2024-07-14,1,1
ANON_USER_00502,1,40.59,39.78,2024-10-02,2024-10-02,1,1
ANON_USER_00504,1,19.788,21.37,2024-12-07,2024-12-07,1,1
ANON_USER_00505,1,19.948,21.55,2024-11-15,2024-11-15,1,1
ANON_USER_00506,1,65.223,63.92,2024-10-02,2024-10-02,1,1
ANON_USER_00508,1,8.707,9.4,2025-01-05,2025-01-05,1,1
ANON_USER_00509,1,9.934,9.73,2024-10-04,2024-10-04,1,1
ANON_USER_00510,1,66.296,64.97,2024-10-03,2024-10-03,1,1
ANON_USER_00512,1,19.173,18.79,2024-10-01,2024-10-01,1,1
ANON_USER_00513,1,16.429,17.75,2024-11-30,2024-11-30,1,1
ANON_USER_00514,1,17.604,17.25,2024-08-29,2024-08-29,1,1
ANON_USER_00516,1,50.425,54.46,2024-11-07,2024-11-07,1,1
ANON_USER_00517,1,33.552,36.23,2024-11-29,2024-11-29,1,1
ANON_USER_00521,1,3.112,3.36,2024-12-10,2024-12-10,1,1
ANON_USER_00523,1,9.947,9.75,2024-08-31,2024-08-31,1,1
ANON_USER_00524,1,14.829,16.02,2024-11-11,2024-11-11,1,1
ANON_USER_00526,1,36.658,35.92,2024-10-01,2024-10-01,1,1
ANON_USER_00528,1,8.22,8.88,2024-12-10,2024-12-10,1,1
ANON_USER_00530,1,26.516,25.98,2024-08-13,2024-08-13,1,1
ANON_USER_00531,1,38.296,36.36,2024-12-09,2024-12-09,1,1
ANON_USER_00532,1,45.671,44.75,2024-10-16,2024-10-16,1,1
ANON_USER_00535,1,68.757,67.38,2024-10-19,2024-10-19,1,1
ANON_USER_00538,1,18.721,18.35,2024-08-19,2024-08-19,1,1
ANON_USER_00540,1,4.943,3.86,2025-01-01,2025-01-01,1,1
ANON_USER_00541,1,31.24,30.62,2024-09-05,2024-09-05,1,1
ANON_USER_00544,1,63.934,62.65,2024-08-03,2024-08-03,1,1
ANON_USER_00545,1,12.654,12.4,2024-08-15,2024-08-15,1,1
ANON_USER_00546,1,54.153,58.48,2024-11-03,2024-11-03,1,1
ANON_USER_00547,1,51.116,39.87,2024-10-20,2024-10-20,1,1
ANON_USER_00550,1,26.038,28.12,2024-11-24,2024-11-24,1,1
ANON_USER_00552,1,41.59,32.44,2025-01-01,2025-01-01,1,1
ANON_USER_00554,1,41.01,40.19,2024-09-30,2024-09-30,1,1
ANON_USER_00556,1,48.362,47.4,2024-10-02,2024-10-02,1,1
ANON_USER_00557,1,10.605,11.45,2025-01-05,2025-01-05,1,1
ANON_USER_00558,1,41.985,41.15,2024-10-04,2024-10-04,1,1
ANON_USER_00559,1,26.765,18.2,2024-12-27,2024-12-27,1,1
ANON_USER_00560,1,17.183,16.83,2024-09-01,2024-09-01,1,1
ANON_USER_00563,1,39.45,38.67,2024-10-04,2024-10-04,1,1
ANON_USER_00565,1,52.412,56.61,2024-12-10,2024-12-10,1,1
ANON_USER_00567,1,10.852,10.64,2024-10-01,2024-10-01,1,1
ANON_USER_00569,1,51.782,50.74,2024-08-07,2024-08-07,1,1
ANON_USER_00571,1,14.248,13.96,2024-10-07,2024-10-07,1,1
ANON_USER_00572,1,16.415,16.08,2024-09-30,2024-09-30,1,1
ANON_USER_00573,1,7.585,7.44,2024-09-06,2024-09-06,1,1
ANON_USER_00576,1,7.925,8.56,2024-12-05,2024-12-05,1,1
ANON_USER_00577,1,16.263,14.57,2024-11-22,2024-11-22,1,1
ANON_USER_00578,1,45.816,49.48,2024-12-21,2024-12-21,1,1
ANON_USER_00579,1,15.675,15.36,2024-10-04,2024-10-04,1,1
ANON_USER_00581,1,17.85,17.5,2024-10-02,2024-10-02,1,1
ANON_USER_00582,1,12.638,12.38,2024-08-21,2024-08-21,1,1
ANON_USER_00583,1,24.479,26.44,2024-07-13,2024-07-13,1,1
ANON_USER_00584,1,14.736,12.91,2024-12-16,2024-12-16,1,1
ANON_USER_00585,1,14.893,14.09,2024-11-19,2024-11-19,1,1
ANON_USER_00588,1,14.399,14.11,2024-10-07,2024-10-07,1,1
ANON_USER_00589,1,43.833,42.96,2024-08-12,2024-08-12,1,1
ANON_USER_00591,1,22.316,24.1,2024-11-28,2024-11-28,1,1
ANON_USER_00592,1,11.905,12.85,2024-12-23,2024-12-23,1,1
ANON_USER_00594,1,24.69,24.2,2024-08-28,2024-08-28,1,1
ANON_USER_00595,1,30.756,30.14,2024-08-14,2024-08-14,1,1
ANON_USER_00596,1,23.266,22.8,2024-08-17,2024-08-17,1,1
ANON_USER_00597,1,13.429,13.16,2024-10-30,2024-10-30,1,1
ANON_USER_00598,1,5.873,5.76,2024-09-05,2024-09-05,1,1
ANON_USER_00601,1,46.517,50.24,2024-12-26,2024-12-26,1,1
ANON_USER_00602,1,7.975,7.82,2024-10-03,2024-10-03,1,1
ANON_USER_00604,1,8.657,8.41,2024-10-02,2024-10-02,1,1
ANON_USER_00605,1,35.613,36.58,2024-11-29,2024-11-29,1,1
ANON_USER_00606,1,10.237,11.05,2024-07-18,2024-07-18,1,1
ANON_USER_00607,1,18.556,18.18,2024-09-10,2024-09-10,1,1
ANON_USER_00608,1,41.925,32.71,2024-11-11,2024-11-11,1,1
ANON_USER_00609,1,20.996,22.68,2025-01-03,2025-01-03,1,1
ANON_USER_00610,1,47.393,36.97,2024-10-25,2024-10-25,1,1
ANON_USER_00611,1,39.354,38.57,2024-10-01,2024-10-01,1,1
ANON_USER_00612,1,38.956,42.07,2024-12-14,2024-12-14,1,1
ANON_USER_00613,1,30.059,29.46,2024-10-21,2024-10-21,1,1
ANON_USER_00614,1,24.924,22.18,2024-11-11,2024-11-11,1,1
ANON_USER_00616,1,38.354,41.42,2024-11-23,2024-11-23,1,1
ANON_USER_00617,1,10.627,10.41,2024-10-03,2024-10-03,1,1
ANON_USER_00618,1,18.938,20.45,2024-11-02,2024-11-02,1,1
ANON_USER_00620,1,23.765,25.67,2024-11-23,2024-11-23,1,1
ANON_USER_00621,1,48.511,47.54,2024-08-23,2024-08-23,1,1
ANON_USER_00622,1,12.314,12.07,2024-07-31,2024-07-31,1,1
ANON_USER_00623,1,23.682,25.57,2024-07-16,2024-07-16,1,1
ANON_USER_00624,1,25.581,25.07,2024-10-12,2024-10-12,1,1
ANON_USER_00625,1,43.723,42.85,2024-10-05,2024-10-05,1,1
ANON_USER_00628,1,17.845,17.49,2024-09-14,2024-09-14,1,1
ANON_USER_00629,1,15.598,15.29,2024-08-13,2024-08-13,1,1
ANON_USER_00631,1,4.538,4.44,2024-09-03,2024-09-03,1,1
ANON_USER_00632,1,14.166,8.88,2024-09-09,2024-09-09,1,1
ANON_USER_00633,1,22.951,24.79,2024-12-25,2024-12-25,1,1
ANON_USER_00634,1,44.652,34.83,2024-12-16,2024-12-16,1,1
ANON_USER_00636,1,17.567,17.22,2024-10-01,2024-10-01,1,1
ANON_USER_00639,1,16.44,10.42,2024-12-13,2024-12-13,1,1
ANON_USER_00640,1,79.236,77.65,2024-10-19,2024-10-19,1,1
ANON_USER_00641,1,58.774,63.47,2024-12-02,2024-12-02,1,1
ANON_USER_00642,1,23.891,25.8,2024-12-28,2024-12-28,1,1
ANON_USER_00644,1,26.974,21.04,2025-01-06,2025-01-06,1,1
ANON_USER_00645,1,27.092,26.55,2024-08-08,2024-08-08,1,1
ANON_USER_00646,1,26.802,26.26,2024-09-09,2024-09-09,1,1
ANON_USER_00648,1,30.106,29.51,2024-08-12,2024-08-12,1,1
ANON_USER_00649,1,31.989,31.35,2024-08-24,2024-08-24,1,1
ANON_USER_00651,1,13.735,14.83,2024-11-22,2024-11-22,1,1
ANON_USER_00652,1,30.776,24.0,2025-01-03,2025-01-03,1,1
ANON_USER_00653,1,27.237,26.69,2024-09-17,2024-09-17,1,1
ANON_USER_00654,1,8.287,8.95,2024-12-06,2024-12-06,1,1
ANON_USER_00655,1,16.666,16.33,2024-10-06,2024-10-06,1,1
ANON_USER_00656,1,13.372,7.76,2024-12-06,2024-12-06,1,1
ANON_USER_00658,1,19.61,19.22,2024-08-28,2024-08-28,1,1
ANON_USER_00659,1,19.051,18.67,2024-09-08,2024-09-08,1,1
ANON_USER_00660,1,20.393,22.03,2024-12-08,2024-12-08,1,1
ANON_USER_00662,1,30.479,32.92,2024-11-19,2024-11-19,1,1
ANON_USER_00664,1,25.364,19.79,2024-11-18,2024-11-18,1,1
ANON_USER_00665,1,63.693,62.42,2024-07-30,2024-07-30,1,1
ANON_USER_00666,1,44.945,44.05,2024-08-24,2024-08-24,1,1
